Suite name,Test name,Test number,Pins,Lsl,Usl,Units,Bin_h_num,Bin_s_num,Bin_s_name
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDH,VCO_Fmin,74330000,,8.75,9,,6,7433,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDH,VCO_Los_Hole_Num,74340000,,0,0,,6,7434,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDH,VCO_Fmax,74350000,,12,12.8125,,6,7435,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDH,ILO_Los_Hole_Num,74360000,,0,0,,6,7436,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDH,ILO_Fmax,74370000,,3,3.203125,,6,7437,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDH,VCO_Fmin,74380000,,8.75,9,,6,7438,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDH,VCO_Los_Hole_Num,74390000,,0,0,,6,7439,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDH,ILO_Fmin,74400000,,2.1875,2.25,,6,7440,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDH,ILO_Fmin,74410000,,2.1875,2.25,,6,7441,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDH,ILO_Fmin,74420000,,2.96875,3,,6,7442,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDH,VCO_Fmax,74430000,,12.8,12.8125,,6,7443,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDH,ILO_Los_Hole_Num,74440000,,0,0,,6,7444,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDH,ILO_Fmax,74450000,,6.4,6.40625,,6,7445,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDH,VCO_Fmax,74460000,,12.8,12.8125,,6,7446,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDH,ILO_Los_Hole_Num,74470000,,0,0,,6,7447,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDH,ILO_Fmax,74480000,,6.4,6.40625,,6,7448,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDH,VCO_Fmin,74490000,,8.75,9,,6,7449,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDH,VCO_Los_Hole_Num,74500000,,0,0,,6,7450,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDH,ILO_Fmin,74510000,,4.375,4.5,,6,7451,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDH,VCO_Fmin,74520000,,8.75,9,,6,7452,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDH,VCO_Los_Hole_Num,74530000,,0,0,,6,7453,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDH,ILO_Fmin,74540000,,4.375,4.5,,6,7454,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDH,VCO_Fmax,74550000,,12.65625,13.125,,6,7455,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDH,ILO_Los_Hole_Num,74560000,,0,0,,6,7456,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDH,ILO_Fmax,74570000,,4,4.375,,6,7457,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDH,VCO_Fmin,74580000,,8.90625,9,,6,7458,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDH,VCO_Los_Hole_Num,74590000,,0,0,,6,7459,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDH,VCO_Fmax,74600000,,12.65625,13.125,,6,7460,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDH,ILO_Los_Hole_Num,74610000,,0,0,,6,7461,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDH,ILO_Fmax,74620000,,4,4.375,,6,7462,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDH,VCO_Fmin,74630000,,8.90625,9,,6,7463,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDH,VCO_Los_Hole_Num,74640000,,0,0,,6,7464,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDH,ILO_Fmin,74650000,,2.96875,3,,6,7465,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDH,VCO_Fmax,74660000,,12,12.8125,,6,7466,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDH,ILO_Los_Hole_Num,74670000,,0,0,,6,7467,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDH,ILO_Fmax,74680000,,3,3.203125,,6,7468,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDH,VCO_Fmin,74690000,,8.75,9,,6,7469,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDH,VCO_Los_Hole_Num,74700000,,0,0,,6,7470,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDH,VCO_Fmax,74710000,,12,12.8125,,6,7471,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDH,ILO_Los_Hole_Num,74720000,,0,0,,6,7472,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDH,ILO_Fmax,74730000,,3,3.203125,,6,7473,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDH,VCO_Fmin,74740000,,8.75,9,,6,7474,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDH,VCO_Los_Hole_Num,74750000,,0,0,,6,7475,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDH,ILO_Fmin,74760000,,2.1875,2.25,,6,7476,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDH,ILO_Fmin,74770000,,2.1875,2.25,,6,7477,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDH,ILO_Fmin,74780000,,2.96875,3,,6,7478,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15BP_Ext2kRes_VDDN,External2Kohm_down,74790000,,19,32,,6,7479,H15BP_Ext2kRes_VDDN_Failed
H15BP_Ext2kRes_VDDN,External2Kohm_up,74800000,,19,32,,6,7480,H15BP_Ext2kRes_VDDN_Failed
H15BP_Ext2kRes_VDDN,External2Kohm_diff,74810000,,0,18,,6,7481,H15BP_Ext2kRes_VDDN_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDL,VCO_Fmax,75490000,,12.8,12.8125,,6,7549,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDL,ILO_Los_Hole_Num,75500000,,0,0,,6,7550,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDL,ILO_Fmax,75510000,,6.4,6.40625,,6,7551,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDL,VCO_Fmax,75520000,,12.8,12.8125,,6,7552,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDL,ILO_Los_Hole_Num,75530000,,0,0,,6,7553,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDL,ILO_Fmax,75540000,,6.4,6.40625,,6,7554,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDL,VCO_Fmin,75550000,,8.75,9,,6,7555,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDL,VCO_Los_Hole_Num,75560000,,0,0,,6,7556,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDL,ILO_Fmin,75570000,,4.375,4.5,,6,7557,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDL,VCO_Fmin,75580000,,8.75,9,,6,7558,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk0_VDDL,VCO_Los_Hole_Num,75590000,,0,0,,6,7559,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS0L_Refclk1_M1_VDDL,ILO_Fmin,75600000,,4.375,4.5,,6,7560,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDL,VCO_Fmax,75610000,,12.65625,13.125,,6,7561,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDL,ILO_Los_Hole_Num,75620000,,0,0,,6,7562,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDL,ILO_Fmax,75630000,,4,4.375,,6,7563,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDL,VCO_Fmin,75640000,,8.90625,9,,6,7564,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDL,VCO_Los_Hole_Num,75650000,,0,0,,6,7565,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDL,VCO_Fmax,75660000,,12.65625,13.125,,6,7566,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDL,ILO_Los_Hole_Num,75670000,,0,0,,6,7567,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDL,ILO_Fmax,75680000,,4,4.375,,6,7568,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDL,VCO_Fmin,75690000,,8.90625,9,,6,7569,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDL,VCO_Los_Hole_Num,75700000,,0,0,,6,7570,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk1_M1_VDDL,ILO_Fmin,75710000,,2.96875,3,,6,7571,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDL,VCO_Fmax,75720000,,12,12.8125,,6,7572,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDL,ILO_Los_Hole_Num,75730000,,0,0,,6,7573,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDL,ILO_Fmax,75740000,,3,3.203125,,6,7574,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDL,VCO_Fmin,75750000,,8.75,9,,6,7575,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDL,VCO_Los_Hole_Num,75760000,,0,0,,6,7576,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDL,VCO_Fmax,75770000,,12,12.8125,,6,7577,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDL,ILO_Los_Hole_Num,75780000,,0,0,,6,7578,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDL,ILO_Fmax,75790000,,3,3.203125,,6,7579,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDL,VCO_Fmin,75800000,,8.75,9,,6,7580,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDL,VCO_Los_Hole_Num,75810000,,0,0,,6,7581,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk1_M1_VDDL,ILO_Fmin,75820000,,2.1875,2.25,,6,7582,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS0L_Refclk0_VDDL,ILO_Fmin,75830000,,2.1875,2.25,,6,7583,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS0L_Refclk0_VDDL,ILO_Fmin,75840000,,2.96875,3,,6,7584,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDL,VCO_Fmax,75850000,,12.8,12.8125,,6,7585,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDL,ILO_Los_Hole_Num,75860000,,0,0,,6,7586,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDL,ILO_Fmax,75870000,,6.4,6.40625,,6,7587,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDL,VCO_Fmax,75880000,,12.8,12.8125,,6,7588,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDL,ILO_Los_Hole_Num,75890000,,0,0,,6,7589,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDL,ILO_Fmax,75900000,,6.4,6.40625,,6,7590,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDL,VCO_Fmin,75910000,,8.75,9,,6,7591,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDL,VCO_Los_Hole_Num,75920000,,0,0,,6,7592,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDL,ILO_Fmin,75930000,,4.375,4.5,,6,7593,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDL,VCO_Fmin,75940000,,8.75,9,,6,7594,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk0_VDDL,VCO_Los_Hole_Num,75950000,,0,0,,6,7595,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb1_CS1L_Refclk1_M1_VDDL,ILO_Fmin,75960000,,4.375,4.5,,6,7596,H15_VCOILOLockRange_Ka2_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDL,VCO_Fmax,75970000,,12.65625,13.125,,6,7597,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDL,ILO_Los_Hole_Num,75980000,,0,0,,6,7598,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDL,ILO_Fmax,75990000,,4,4.375,,6,7599,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDL,VCO_Fmin,76000000,,8.90625,9,,6,7600,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDL,VCO_Los_Hole_Num,76010000,,0,0,,6,7601,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDL,VCO_Fmax,76020000,,12.65625,13.125,,6,7602,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDL,ILO_Los_Hole_Num,76030000,,0,0,,6,7603,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDL,ILO_Fmax,76040000,,4,4.375,,6,7604,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDL,VCO_Fmin,76050000,,8.90625,9,,6,7605,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDL,VCO_Los_Hole_Num,76060000,,0,0,,6,7606,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk1_M1_VDDL,ILO_Fmin,76070000,,2.96875,3,,6,7607,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDL,VCO_Fmax,76080000,,12,12.8125,,6,7608,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDL,ILO_Los_Hole_Num,76090000,,0,0,,6,7609,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDL,ILO_Fmax,76100000,,3,3.203125,,6,7610,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDL,VCO_Fmin,76110000,,8.75,9,,6,7611,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDL,VCO_Los_Hole_Num,76120000,,0,0,,6,7612,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDL,VCO_Fmax,76130000,,12,12.8125,,6,7613,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDL,ILO_Los_Hole_Num,76140000,,0,0,,6,7614,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDL,ILO_Fmax,76150000,,3,3.203125,,6,7615,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDL,VCO_Fmin,76160000,,8.75,9,,6,7616,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDL,VCO_Los_Hole_Num,76170000,,0,0,,6,7617,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk1_M1_VDDL,ILO_Fmin,76180000,,2.1875,2.25,,6,7618,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka2_Kb2_CS1L_Refclk0_VDDL,ILO_Fmin,76190000,,2.1875,2.25,,6,7619,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_VCOILOLockRange_Ka3_Kb1_CS1L_Refclk0_VDDL,ILO_Fmin,76200000,,2.96875,3,,6,7620,H15_VCOILOLockRange_Ka3_CS0L_Refclk0_VDDL_Failed
H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118_Bump_VDDL_APLL,Rx_Err_Cnt,76210000,,0,0,,6,7621,H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118_Bump_VDDL_APLL
H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118_Bump_VDDL_APLL,Tx_Err_Cnt,76220000,,0,0,,6,7622,H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118_Bump_VDDL_APLL
H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118__VDDL_APLL,Rx_Err_Cnt,76230000,,0,0,,6,7623,H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118__VDDL_APLL
H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118__VDDL_APLL,Tx_Err_Cnt,76240000,,0,0,,6,7624,H15_TxRxBertPrbs15_156M25_10G3125_21_10_10_F16_Refclk0_CS0L_118__VDDL_APLL
H15BP_APLL_FUNC_KPALIVE,Functional,76250000,,1,1,,6,7625,H15BP_APLL_FUNC_KPALIVE_Failed
H15_FW_CAL_100M_12G_SAS_2160F20_Refclk0_CS0L_1110_Tx2Tester_ATE_M0_2_VDDN,DS_Cal_Done_PerMacro,77000000,,100000,200000,,6,7700,H15_FW_CAL_100M_12G_SAS_2160F20_Refclk0_CS0L_1110_Tx2Tester_ATE_Failed
H15_FW_CAL_100M_12G_SAS_2160F20_Refclk0_CS0L_1110_Tx2Tester_ATE_M0_2_VDDN,CS_Cal_Done_PerMacro,77010000,,100000,200000,,6,7701,H15_FW_CAL_100M_12G_SAS_2160F20_Refclk0_CS0L_1110_Tx2Tester_ATE_Failed
H15_FW_CAL_100M_12G_SAS_2160F20_Refclk0_CS0L_1110_Tx2Tester_ATE_M0_2_VDDN_1,CS_Cal_Done_PerMacro,77020000,,100000,200000,,6,7702,H15_FW_CAL_100M_12G_SAS_2160F20_Refclk0_CS0L_1110_Tx2Tester_ATE_M0_2_VDDN_1_Failed
